Batch plan id,Batch plan/Process(Parent Job),Job group(Sub-job),Date & Start Time,Schedule,Status (Automated/Manual),Active vs Non Active,BP name,BP description
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Calculate Next Bill End Date - Monthly - Backdated 5,Calculates the Bill Next Due Date on contracts
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Contract revision calculation before billing - Monthly - Backdated 5,Triggers the revision formulas on NPS contracts which have period duration set to Months. Contracts which will be recalculated are those which have a variable interest rate or contracts which have LSC which are set to precomputed = false.
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Bill NPS Contracts - Monthly - In Advance - Backdated 5,Creates billing items for contracts which have period duration = months and are invoiced In Advance
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Bill NPS Contracts - Monthly - In Arrears - Backdated 5,Creates billing items for contracts which have period duration = months and are invoiced In Arrears
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Calculate Next Bill End Date - Monthly - Backdated 6,Calculates the Bill Next Due Date on contracts
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Contract revision calculation before billing - Monthly - Backdated 6,Triggers the revision formulas on NPS contracts which have period duration set to Months. Contracts which will be recalculated are those which have a variable interest rate or contracts which have LSC which are set to precomputed = false.
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Bill NPS Contracts - Monthly - In Advance - Backdated 6,Creates billing items for contracts which have period duration = months and are invoiced In Advance
500016,Customer Invoicing - Backdated,NPS Billing - Backdated,,On demand (deferred),Automated,Active,Bill NPS Contracts - Monthly - In Arrears - Backdated 6,Creates billing items for contracts which have period duration = months and are invoiced In Arrears
500016,Customer Invoicing - Backdated,Invoice Generation - Backdated,,On demand (deferred),Automated,Active,Rental invoicing - Monthly - In Advance - Backdated,Creates outgoing invoices for monthly rentals of operational lease and fleet managed contracts. This process is to be run monthly.
500016,Customer Invoicing - Backdated,Invoice Generation - Backdated,,On demand (deferred),Automated,Active,Rental invoicing - Monthly - In Arrears - Backdated,Creates outgoing invoices for monthly rentals of operational lease and fleet managed contracts. This process is to be run monthly.
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Twice daily,17/11/2021 12:08,Twice daily,Automated,Active,Generate and Send Tax Invoice - Vehicle Procurement - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - GBB - non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (customer - driver) - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (plan fee OEM) - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,16/11/2020 22:13,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (subvention) - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Settlement invoice - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Vehicle sale - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send - Subvention Tax Invoice,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Charge back MM Daily,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Weekly,,Monthly 20th,Automated,Active,Generate and Send Tax Invoice - Weekly Rental (OL) - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Weekly,,Monthly 20th,Automated,Active,Generate and Send Tax Invoice - Weekly Rental (FM)- Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Weekly,,Monthly 20th,Automated,Active,Generate and Send Tax Invoice - Charge back MM Weekly,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Fortnightly,,Fortnightly,Automated,Active,Generate and Send Tax Invoice - Charge back MM Fortnightly,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,25/11/2021 18:03,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Monthly Rental (OL) - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:17,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Plan fee OEM- Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:17,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back fine - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:17,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back license,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,25/11/2021 21:39,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back RMT,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:19,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back transport,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:19,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back fleet inspection,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:19,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back relief,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:19,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back damage,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,25/11/2021 21:41,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back other,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:20,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Cancellation - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,18/12/2021 15:20,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Arrears penalty - Non-PO,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - Monthly,25/11/2021 21:45,Monthly 21st,Automated,Active,Generate and Send Tax Invoice - Charge back MM Monthly,
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Vehicle Procurement - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - GBB - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (customer - driver) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (plan fee OEM) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Upfront (subvention) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Settlement invoice - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Weekly Rental (OL) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Weekly Rental (FM)- PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Monthly Rental (OL) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Monthly rental (FM) - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Plan fee OEM- PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Charge back fine - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Cancellation - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Arrears penalty - PO,Generate and send tax Invoice Report where PO Number is filled-in
500017,Document Generation - Tax Invoice,Generate Tax Invoice Report - (Customer PO Invoicing = TRUE) - Daily,17/11/2021 18:00,Evening,Automated,Active,Generate and Send Tax Invoice - Vehicle sale - PO,Generate and send tax Invoice Report where PO Number is filled-in
500018,DM Contract Biling (do not run),Contarct Billing - Precomputed,13/11/2021 03:29,DM All Groups,Manual,Non Active,DM PS Billing Customer Range - PostLive,
500018,DM Contract Biling (do not run),Contarct Billing - Precomputed,13/11/2021 03:29,DM All Groups,Manual,Non Active,DM PS Billing Customer Range 2,
500018,DM Contract Biling (do not run),Contarct Billing - Precomputed,13/11/2021 03:29,DM All Groups,Manual,Non Active,DM PS Billing Customer Range 3,
500018,DM Contract Biling (do not run),Contarct Billing - Precomputed,13/11/2021 03:29,DM All Groups,Manual,Non Active,DM PS Billing Customer Range 4,
500018,DM Contract Biling (do not run),NPS Revision Formulas - (using Migrated Partial Terms),,DM Group 1,Manual,Non Active,DM Contract revision calculation before billing GRP 1,Revision formulas for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Revision Formulas - (using Migrated Partial Terms),,DM Group 1,Manual,Non Active,DM Contract revision calculation before billing GRP 2,Revision formulas for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Revision Formulas - (using Migrated Partial Terms),,DM Group 1,Manual,Non Active,DM Contract revision calculation before billing GRP 3,Revision formulas for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Revision Formulas - (using Migrated Partial Terms),,DM Group 1,Manual,Non Active,DM Contract revision calculation before billing  GRP 4,Revision formulas for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Bill Contracts - (using Migrated Partial Terms),13/11/2021 03:00,DM Group 2,Manual,Non Active,DM Bill NPS Contracts,Creates billing items for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Bill Contracts - (using Migrated Partial Terms),13/11/2021 03:00,DM Group 2,Manual,Non Active,DM Bill NPS Contracts GRP 2,Creates billing items for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Bill Contracts - (using Migrated Partial Terms),13/11/2021 03:00,DM Group 2,Manual,Non Active,DM Bill NPS Contracts  GRP 3,Creates billing items for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS Bill Contracts - (using Migrated Partial Terms),13/11/2021 03:00,DM Group 2,Manual,Non Active,DM Bill NPS Contracts  GRP 4,Creates billing items for migrated contracts which have period duration in both month and weekly
500018,DM Contract Biling (do not run),NPS update outstanding balance on Contract,13/11/2021 02:46,Disabled,Manual,Non Active,DM Update Outstanding Capital on Contract GRP 1,
500018,DM Contract Biling (do not run),NPS update outstanding balance on Contract,13/11/2021 02:46,Disabled,Manual,Non Active,DM Update Outstanding Capital on Contract GRP 2,
500018,DM Contract Biling (do not run),NPS update outstanding balance on Contract,13/11/2021 13:21,Disabled,Manual,Non Active,DM Update Outstanding Capital on Contract GRP 3,
500018,DM Contract Biling (do not run),NPS update outstanding balance on Contract,13/11/2021 02:46,Disabled,Manual,Non Active,DM Update Outstanding Capital on Contract GRP 4,
500018,DM Contract Biling (do not run),WBSANPS Billing - Backdated,,DM Group 3,Manual,Non Active,DM Contract revision calculation before billing - Backdated,Revision formulas for next unbilled  period (monthly and weekly)
500018,DM Contract Biling (do not run),WBSANPS Billing - Backdated,,DM Group 3,Manual,Non Active,DM Bill NPS Contracts - Backdated,Creates billing items for the next billing period using the config properties 500004 and 500005
500018,DM Contract Biling (do not run),Generate Persistant Rental Schedules,13/11/2021 13:57,DM Group 4,Manual,Non Active,DM Build the NPS payment schedule for a contract and persist to database - GRP 1,Build the NPS payment schedule for a contract and persist to database - Monthly & Weekly
500018,DM Contract Biling (do not run),Generate Persistant Rental Schedules,13/11/2021 13:57,DM Group 4,Manual,Non Active,DM Build the NPS payment schedule for a contract and persist to database - GRP 2,Build the NPS payment schedule for a contract and persist to database - Monthly & Weekly
500018,DM Contract Biling (do not run),Generate Persistant Rental Schedules,13/11/2021 13:57,DM Group 4,Manual,Non Active,DM Build the NPS payment schedule for a contract and persist to database - GRP 3,Build the NPS payment schedule for a contract and persist to database - Monthly & Weekly
500018,DM Contract Biling (do not run),Generate Persistant Rental Schedules,13/11/2021 13:57,DM Group 4,Manual,Non Active,DM Build the NPS payment schedule for a contract and persist to database - GRP 4,Build the NPS payment schedule for a contract and persist to database - Monthly & Weekly
500019,Monthly Job,De-activating customers,,Monthly 7th,Automated,Active,De-activate customers,"Check if customer have
- No existing running/ initialized contracts
- No pending/valid quote
- latest closed contracts are 9 months ago"
500019,Monthly Job,Discontinuing suppliers,,Monthly 7th,Manual,Active,Discontinue suppliers,"Look for supplier where its last completed order is greater than one year
Then the formula checks if there are no pending orders for the supplier, if true then DISCONTINUE"
